title,media,date,datetime,desc,link,img,topic
"Airbus | Cryoprop, Liquid Hydrogen Propulsion",Energy Central,5 hours ago,2024-05-30 16:48:11.518466,"Known as Cryoprop, the new demonstrator will integrate and mature a two megawatt-class superconducting electric propulsion system cooled by liquid hydrogen...",https://energycentral.com/c/cp/airbus-cryoprop&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgJEAI&usg=AOvVaw21WLPHgdgTbdb9N9u_6vRg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Solomon Airlines Boosts Airbus A320 Connections In The Pacific,Simple Flying,6 hours ago,2024-05-30 15:48:11.520933,Solomon Airlines is making a significant investment to keep Pacific connections open and launching a new route between Honiara and Papua New Guinea.,https://simpleflying.com/solomon-airlines-airbus-a320-pacific/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgDEAI&usg=AOvVaw1GZJB1sVD_i5ew1qEFc4a_,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"[Trends ] Military Helicoptor Airframe MRO (Maintenance, Repair and Overhaul) Market Growth Drivers | Airbus ...",Weekly Post Gazette,9 hours ago,2024-05-30 12:48:11.522850,"To access the latest report, “Military Helicoptor Airframe MRO (Maintenance, Repair and Overhaul) Market 2024,” go to OrbisResearch.com.",https://weeklypostgazette.com/trends-military-helicoptor-airframe-mro-maintenance-repair-and-overhaul-market-growth-drivers-airbus-helicopters-rolls-royce-holdings-plc-leonardo-s-p-a/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgIEAI&usg=AOvVaw0B4Tb2q3I28kzcD1Szt0eu,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Thai Airways Partners with Airbus to Upgrade A320s with Reclining Seats,ASEAN NOW,0 hours ago,2024-05-30 21:48:11.524455,"In a significant move towards enhancing passenger comfort, Thai Airways International Public Company Limited (THAI) has announced a partnership with Airbus...",https://aseannow.com/topic/1328536-thai-airways-partners-with-airbus-to-upgrade-a320s-with-reclining-seats/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgCEAI&usg=AOvVaw0SUEm8EcMnntycypUpCDR9,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Airbus A319, King Air Involved in Washington-DCA Close Call",AirlineGeeks.com,1 hours ago,2024-05-30 20:48:11.526020,An American Airbus A319 and a King Air aircraft – registered as N250AA – were both involved in a Wednesday morning incident at Washington's Reagan National...,https://airlinegeeks.com/2024/05/29/airbus-a319-king-air-involved-in-washington-dca-close-call/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgGEAI&usg=AOvVaw1TqIg349Py9IaNc3u4GpOq,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
On The Radar: The Chinese plane challenging Boeing and Airbus,Asia Media Centre,2 hours ago,2024-05-30 19:48:11.527577,It's been almost exactly one year since the Chinese-built C919 plane made its first commercial flight.,https://www.asiamediacentre.org.nz/news/on-the-radar-the-chinese-plane-challenging-boeing-and-airbus/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgAEAI&usg=AOvVaw0woLCNWc7NUoCEzGd6Op3_,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus Truck Fitted with Airplane Controls to Test Self-taxiing,Voice of America,4 hours ago,2024-05-30 17:48:11.529591,Airbus has fitted a special truck with airplane controls to test self-taxiing abilities. The truck will deploy and test new technologies to help aircraft...,https://learningenglish.voanews.com/a/airbus-truck-fitted-with-airplane-controls-to-test-self-taxiing/7633330.html&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgFEAI&usg=AOvVaw0DWus-FYgCNr44kfRYjQJ7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"A321XLR certification campaign is in final phase, says Airbus",Air Data News,1 day ago,2024-05-29 21:48:11.542564,"Airbus said the A321XLR type certification campaign is entering the final phase. An ultra-long-range variant of the A320neo family, the jet with up to 240.",https://www.airdatanews.com/a321xlr-certification-campaign-is-in-final-phase-says-airbus/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgHEAI&usg=AOvVaw2uP-lNyoYQMrCfOveRqejK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Etihad Plans Airbus A321s With Flat Bed Business Class,One Mile at a Time,1 day ago,2024-05-29 21:48:11.553491,"Starting in 2025, Etihad intends to fly Airbus A321LRs featuring flat beds in business class. Here are the details of the carrier's plan.",https://onemileatatime.com/news/etihad-airbus-a321-flat-bed-business-class/&ved=2ahUKEwiQ6YSWrbaGAxW9F1kFHRweCxg4HhDF9AF6BAgBEAI&usg=AOvVaw2nkXm1DQapbcwoGZmujljl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Emirates announces first A350 routes,Flightradar24,1 day ago,2024-05-29 21:48:11.997260,Emirates announced its first regular destinations for its new Airbus A350-900s. The airline's first A350 was recently spotted in Toulouse and is scheduled...,https://www.flightradar24.com/blog/emirates-announces-first-a350-routes/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgEEAI&usg=AOvVaw3_kYraQdYU3uZWuqZdqq19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Airbus Scores Cabin Retrofit Deals With Thai Airways, China Airlines",Aviation Week,1 day ago,2024-05-29 21:48:12.008955,Airbus has secured contracts to retrofit the cabins for Thai Airways Airbus A320s and China Airlines A350-900s.,https://aviationweek.com/air-transport/interiors-connectivity/airbus-scores-cabin-retrofit-deals-thai-airways-china-airlines&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgJEAI&usg=AOvVaw0ujv7IJKW3JVUMinIMuGWg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
UK Seat Manufacturer Mirus Boosts Availability On Airbus,Aviation Week,1 day ago,2024-05-29 21:48:12.021148,Mirus Aircraft Seating has received approval from Airbus for its Kestrel economy-class seat to be included in the OEM's BFE product catalogue.,https://aviationweek.com/air-transport/interiors-connectivity/uk-seat-manufacturer-mirus-boosts-availability-airbus&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgAEAI&usg=AOvVaw06ockMNQ0DtEIshCFZFHkI,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Super Air Jet Airbus A320 ends up in soft ground upon landing Weda Bay Airport, Indonesia",Aviation24.be,1 day ago,2024-05-29 21:48:12.033765,"On 25 May, a Super Air Jet Airbus A320 (registered PK-STD) ran off runway 127 on landing at Weda Bay Airport, Indonesia coming to a stop about 30 meters...",https://www.aviation24.be/airlines/super-air-jet/airbus-a320-ends-up-in-soft-ground-upon-landing-weda-bay-airport-indonesia/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgHEAI&usg=AOvVaw1Zw8mV5vagJ8Q24G5Wldg6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
HAVELSAN Delivers 5th Full Flight Simulator to Turkish Airlines,Military Africa,1 day ago,2024-05-29 21:48:12.045071,Turkish flight simulator manufacturer Havelsan has delivered the 5th full flight simulator to Turkish Airlines. The latest device an Airbus A320 full flight...,https://www.military.africa/2024/05/havelsan-delivers-5th-full-flight-simulator-to-turkish-airlines/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgBEAI&usg=AOvVaw3ypqUg7UyYL-mvUFTjV2kH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Top 5: United Airlines' Most Numerous Aircraft Types,Simple Flying,1 day ago,2024-05-29 21:48:12.056550,The airline boasts a varied fleet of aircraft.,https://simpleflying.com/united-airlines-most-numerous-aircraft-types/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgFEAI&usg=AOvVaw1sD6wPuvfGthv0QDluVJUK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus Develops Designs Aimed At Cabin Mobility Challenges,Aviation Week,1 day ago,2024-05-29 21:48:12.067492,Airbus is designing aircraft lavatory concepts aimed at meeting new rules proposed by the U.S. Transport Department.,https://aviationweek.com/mro/interiors-connectivity/airbus-develops-designs-aimed-cabin-mobility-challenges&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgDEAI&usg=AOvVaw3IbyCGfSIWVb8dH1PiKrZv,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Airbus reveals new Airspace cabin interior features for the A330neo,Aircraft Interiors International,1 day ago,2024-05-29 21:48:12.079178,"As part of the continuous development process of the A330neo cabin, Airbus is bringing in a few enhancements to its Airspace cabin,...",https://www.aircraftinteriorsinternational.com/news/airframer-news/airbus-reveals-new-airspace-cabin-interior-features-for-the-a330neo.html&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgGEAI&usg=AOvVaw0SJdtX3D1oQs-ssUaTskQt,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"American Airlines shows off Airbus A321XLR, talks plans for the jet",The Points Guy,1 day ago,2024-05-29 21:48:12.093011,"American Airlines is planning to deploy its Airbus A321XLR to transcontinental routes when the jet first launches, then add in international routes.",https://thepointsguy.com/news/american-airlines-airbus-a321xlr/&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgIEAI&usg=AOvVaw1YgaFQCUXFTDpQ88vgxAJD,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Plane Purchase: ‘Airbus’s second proposal far better than the first’,The Daily Star,1 day ago,2024-05-29 21:48:12.104014,Biman Airbus A350 Purchase Decision Reversal: Biman's outgoing Managing Director and CEO Shafiul Azim said the Airbus's second proposal to sell its aircraft...,https://www.thedailystar.net/nrb/departure-arrival/airlines-more/news/plane-purchase-airbuss-second-proposal-far-better-the-first-3622466&ved=2ahUKEwifiKeWrbaGAxXGF2IAHYQsAdA4KBDF9AF6BAgCEAI&usg=AOvVaw0KTaebTEEtWKlZhEghfnYP,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Review: British Airways Business Class Airbus A319 (GVA-LHR),One Mile at a Time,1 hour ago,2024-05-30 20:48:09.437823,"Detailed review of British Airways' Club Europe business class on the Airbus A319. Here's what to expect from the seats, food, and more.",https://onemileatatime.com/reviews/british-airways-business-class-a319/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIBBAC&usg=AOvVaw1SxRCd6KXwipvghu53ZENa,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Biman proceeding with Airbus deal to avoid future risks: Outgoing MD,The Business Standard,1 hour ago,2024-05-30 20:48:09.449053,"Biman Bangladesh Airlines is going to diversify its fleet by purchasing Airbus planes to avoid future risks, said the airline's outgoing Managing Director...",https://www.tbsnews.net/bangladesh/biman-proceeding-airbus-deal-avoid-future-risk-depending-similar-fleet-outgoing-md-863311&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQICRAC&usg=AOvVaw2JMzX3heO8hNhXWDDELHDm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Cross-Country: What Are United Airlines' Longest Routes With Airbus Narrowbodies?,Simple Flying,3 hours ago,2024-05-30 18:48:09.460786,United has only one international route on this list.,https://simpleflying.com/united-airlines-longest-airbus-narrowbody-routes/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIBRAC&usg=AOvVaw2LYcwMG2UlqV9Q3NwtuOa6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"LEO-focused Satellite Propulsion Technology Market [Top Trends] | Airbus S.A.S, Ariane Group, Busek Co Inc.",Weekly Post Gazette,3 hours ago,2024-05-30 18:48:09.471990,"To obtain the latest report, “LEO-focused Satellite Propulsion Technology Market 2024,” go to OrbisResearch.com. By engaging in a thorough and detailed...",https://weeklypostgazette.com/leo-focused-satellite-propulsion-technology-market-top-trends-airbus-s-a-s-ariane-group-busek-co-inc/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIARAC&usg=AOvVaw0r8zr6BKWbX4gY7QmGGEgv,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Delta Air Lines A350 Atlanta-Johannesburg Declares Emergency,AviationSource News,5 hours ago,2024-05-30 16:48:09.483073,It has emerged that a Delta Air Lines Airbus A350 operating a flight to Johannesburg declared an emergency not long after departure from Atlanta.,https://aviationsourcenews.com/emergency/delta-air-lines-a350-atlanta-johannesburg-declares-emergency/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIBxAC&usg=AOvVaw0XhWHGiajXxKgCDCPN0CYv,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Malaysia Airlines' First Airbus A330neo Enters Final Assembly Phase,Simple Flying,5 hours ago,2024-05-30 16:48:09.494936,The first of Malaysia Airlines' Airbus A330neos has entered final assembly at Airbus' manufacturing facility in Toulouse. Once final checks and the cabin...,https://simpleflying.com/malaysia-airlines-first-airbus-a330neo-enters-final-assembly/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQICBAC&usg=AOvVaw0hgHbbe-r3Zv0lC4poUyNn,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"CAC40: regains some altitude, Airbus in support",marketscreener.com,6 hours ago,2024-05-30 15:48:09.506161,"After losing 2.4% over the last two sessions, the Paris Bourse regained some of its color today, finally gaining +0.55% to 7978 points, driven by Airbus...",https://www.marketscreener.com/quote/index/CAC-40-4941/news/CAC40-regains-some-altitude-Airbus-in-support-46866342/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIBhAC&usg=AOvVaw08Ad6XNIMjwqShJjqILCxW,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Airbus announces retrofits with Swiss, THAI and China Airlines, includes A350s",AeroTime,7 hours ago,2024-05-30 14:48:09.518900,"Airbus Services has signed retrofit agreements with Swiss, Thai Airways and China Airlines at this year's Aircraft Interiors Expo in Hamburg.",https://www.aerotime.aero/articles/airbus-retrofit-hamburg-swiss-thai-airways&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIAhAC&usg=AOvVaw1bZ5UaER6-A_nmJxetIGX5,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"P25 and TETRA Land Mobile Radio Industry [SWOT Analysis]| Motorola Solutions, Airbus DS, KENWOOD Corporation",Weekly Post Gazette,7 hours ago,2024-05-30 14:48:09.530092,"Visit OrbisResearch.com to access the most recent report, “P25 and TETRA Land Mobile Radio Market 2024,”. Within this analysis, we delve deeply into the...",https://weeklypostgazette.com/p25-and-tetra-land-mobile-radio-industry-swot-analysis-motorola-solutions-airbus-ds-kenwood-corporation/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIABAC&usg=AOvVaw08on2JWQRrpzvFUJCz9dSZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Space-Based RF and Microwave Technology Industry Startegy Analysis} ASELSAN, Airbus S.A.S., General Dynamics ...",Weekly Post Gazette,8 hours ago,2024-05-30 13:48:09.543160,"Visit OrbisResearch.com to access the most recent report, “Space-Based RF and Microwave Technology Market 2024,”. Within this analysis, we delve deeply into...",https://weeklypostgazette.com/space-based-rf-and-microwave-technology-industry-startegy-analysis-aselsan-airbus-s-a-s-general-dynamics-mission-systems/&ved=2ahUKEwirw4KVrbaGAxX2D1kFHcrCDP4QxfQBegQIAxAC&usg=AOvVaw05ZeJ525bZ2Z7XlWKWAUGH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Review: British Airways Business Class Airbus A319 (GVA-LHR),One Mile at a Time,1 hour ago,2024-05-30 20:48:09.985777,"Detailed review of British Airways' Club Europe business class on the Airbus A319. Here's what to expect from the seats, food, and more.",https://onemileatatime.com/reviews/british-airways-business-class-a319/&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQIABAC&usg=AOvVaw1isDXy8puYq8Zo5KNzjoat,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Biman proceeding with Airbus deal to avoid future risks: Outgoing MD,The Business Standard,1 hour ago,2024-05-30 20:48:09.996822,"Biman Bangladesh Airlines is going to diversify its fleet by purchasing Airbus planes to avoid future risks, said the airline's outgoing Managing Director...",https://www.tbsnews.net/bangladesh/biman-proceeding-airbus-deal-avoid-future-risk-depending-similar-fleet-outgoing-md-863311&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQICRAC&usg=AOvVaw2swGJfPWoNdONgiXimgEyc,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Cross-Country: What Are United Airlines' Longest Routes With Airbus Narrowbodies?,Simple Flying,3 hours ago,2024-05-30 18:48:10.008493,United has only one international route on this list.,https://simpleflying.com/united-airlines-longest-airbus-narrowbody-routes/&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQIBhAC&usg=AOvVaw2gl5EU7C0Cuom_GIyDrNwe,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"LEO-focused Satellite Propulsion Technology Market [Top Trends] | Airbus S.A.S, Ariane Group, Busek Co Inc.",Weekly Post Gazette,3 hours ago,2024-05-30 18:48:10.020907,"To obtain the latest report, “LEO-focused Satellite Propulsion Technology Market 2024,” go to OrbisResearch.com. By engaging in a thorough and detailed...",https://weeklypostgazette.com/leo-focused-satellite-propulsion-technology-market-top-trends-airbus-s-a-s-ariane-group-busek-co-inc/&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQIAxAC&usg=AOvVaw07Ce7vmsFms6q8erJbyvJ7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Delta Air Lines A350 Atlanta-Johannesburg Declares Emergency,AviationSource News,5 hours ago,2024-05-30 16:48:10.032297,It has emerged that a Delta Air Lines Airbus A350 operating a flight to Johannesburg declared an emergency not long after departure from Atlanta.,https://aviationsourcenews.com/emergency/delta-air-lines-a350-atlanta-johannesburg-declares-emergency/&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQIBBAC&usg=AOvVaw3HfIOS4AA1Ch8PNV-IXplK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
Malaysia Airlines' First Airbus A330neo Enters Final Assembly Phase,Simple Flying,5 hours ago,2024-05-30 16:48:10.045135,The first of Malaysia Airlines' Airbus A330neos has entered final assembly at Airbus' manufacturing facility in Toulouse. Once final checks and the cabin...,https://simpleflying.com/malaysia-airlines-first-airbus-a330neo-enters-final-assembly/&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQIARAC&usg=AOvVaw0unqS20vCHe5bS1IN1oeXT,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"CAC40: regains some altitude, Airbus in support",marketscreener.com,6 hours ago,2024-05-30 15:48:10.057407,"After losing 2.4% over the last two sessions, the Paris Bourse regained some of its color today, finally gaining +0.55% to 7978 points, driven by Airbus...",https://www.marketscreener.com/quote/index/CAC-40-4941/news/CAC40-regains-some-altitude-Airbus-in-support-46866342/&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQICBAC&usg=AOvVaw0caiaPGMQrVi5oZV0XoiQ6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
"Airbus announces retrofits with Swiss, THAI and China Airlines, includes A350s",AeroTime,7 hours ago,2024-05-30 14:48:10.069117,"Airbus Services has signed retrofit agreements with Swiss, Thai Airways and China Airlines at this year's Aircraft Interiors Expo in Hamburg.",https://www.aerotime.aero/articles/airbus-retrofit-hamburg-swiss-thai-airways&ved=2ahUKEwi1lKyVrbaGAxVNEFkFHUKBCkoQxfQBegQIBRAC&usg=AOvVaw3k5NnrsBrcndeSf0hpkHwt,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",airbus
